candidate_id,category,years_experience,candidate_skills,job_requirements,matched_skills_count,match_score,target_salary,success_index,demographic_group,resume_text_snippet
CAND-0625,Product,12.1,"{""User Research"": 97, ""Agile"": 66, ""Roadmapping"": 93}","{""User Research"": 88, ""Analytics"": 87, ""Scrum"": 86}",1,45.0,188000,46.7,Group_B,"Experienced Product specialist with 12.1 years working with User Research, Agile, Roadmapping."
CAND-0626,Infrastructure,5.5,"{""Terraform"": 84, ""Python"": 65, ""AWS"": 91, ""Prometheus"": 61, ""Linux"": 91, ""Ansible"": 66}","{""Prometheus"": 79, ""Ansible"": 85, ""Python"": 79, ""Terraform"": 71}",4,82.6,157000,78.2,Group_A,"Experienced Infrastructure specialist with 5.5 years working with Terraform, Python, AWS, Prometheus, Linux, Ansible."
CAND-0627,Infrastructure,13.5,"{""AWS"": 63, ""Kubernetes"": 79, ""Python"": 84, ""Ansible"": 72}","{""Prometheus"": 83, ""Kubernetes"": 86, ""Linux"": 86, ""AWS"": 75}",2,58.1,203000,59.5,Group_A,"Experienced Infrastructure specialist with 13.5 years working with AWS, Kubernetes, Python, Ansible."
CAND-0628,Product,2.4,"{""Roadmapping"": 73, ""User Research"": 91, ""SaaS"": 73, ""Agile"": 96}","{""Agile"": 79, ""Wireframing"": 70, ""Roadmapping"": 77, ""Product Strategy"": 80, ""Scrum"": 75}",2,45.0,120000,48.4,Group_C,"Experienced Product specialist with 2.4 years working with Roadmapping, User Research, SaaS, Agile."
CAND-0629,Design,1.6,"{""Design Systems"": 87, ""UI/UX"": 96, ""Wireframing"": 79, ""User Research"": 73}","{""HTML/CSS"": 83, ""User Research"": 82, ""Prototyping"": 78, ""Figma"": 76, ""UI/UX"": 85}",2,45.0,114000,43.5,Group_D,"Experienced Design specialist with 1.6 years working with Design Systems, UI/UX, Wireframing, User Research."
CAND-0630,Engineering,10.7,"{""JavaScript"": 70, ""TypeScript"": 91, ""Node.js"": 64, ""AWS"": 71, ""React"": 94, ""System Design"": 80}","{""Python"": 87, ""System Design"": 79, ""Docker"": 79}",1,46.2,178000,46.1,Group_A,"Experienced Engineering specialist with 10.7 years working with JavaScript, TypeScript, Node.js, AWS, React, System Design."
CAND-0631,Design,12.5,"{""Figma"": 68, ""Design Systems"": 93, ""Prototyping"": 62, ""UI/UX"": 90}","{""Figma"": 82, ""Wireframing"": 75, ""UI/UX"": 72, ""HTML/CSS"": 72}",2,54.1,194000,55.5,Group_D,"Experienced Design specialist with 12.5 years working with Figma, Design Systems, Prototyping, UI/UX."
CAND-0632,Product,7.2,"{""Roadmapping"": 80, ""Scrum"": 62, ""Product Strategy"": 96}","{""SaaS"": 75, ""Wireframing"": 81, ""Scrum"": 84}",1,45.0,153000,47.3,Group_D,"Experienced Product specialist with 7.2 years working with Roadmapping, Scrum, Product Strategy."
CAND-0633,Design,3.1,"{""Design Systems"": 72, ""Figma"": 81, ""UI/UX"": 88, ""Wireframing"": 61, ""User Research"": 88}","{""Wireframing"": 86, ""UI/UX"": 79, ""Design Systems"": 87}",3,75.7,137000,74.9,Group_C,"Experienced Design specialist with 3.1 years working with Design Systems, Figma, UI/UX, Wireframing, User Research."
CAND-0634,Engineering,2.6,"{""System Design"": 70, ""PostgreSQL"": 80, ""React"": 83}","{""JavaScript"": 70, ""Node.js"": 82, ""TypeScript"": 70}",0,45.0,121000,48.3,Group_A,"Experienced Engineering specialist with 2.6 years working with System Design, PostgreSQL, React."
CAND-0635,Product,11.7,"{""Product Strategy"": 90, ""Agile"": 96, ""User Research"": 84}","{""Scrum"": 85, ""Roadmapping"": 89, ""User Research"": 78, ""Product Strategy"": 81}",2,60.4,191000,61.4,Group_D,"Experienced Product specialist with 11.7 years working with Product Strategy, Agile, User Research."
CAND-0636,Product,7.4,"{""Roadmapping"": 76, ""Product Strategy"": 70, ""SaaS"": 83, ""Scrum"": 61, ""Wireframing"": 87}","{""SaaS"": 87, ""Agile"": 77, ""Roadmapping"": 82, ""User Research"": 74}",2,53.3,158000,53.2,Group_D,"Experienced Product specialist with 7.4 years working with Roadmapping, Product Strategy, SaaS, Scrum, Wireframing."
CAND-0637,Design,13.4,"{""HTML/CSS"": 81, ""Prototyping"": 80, ""Wireframing"": 85, ""Design Systems"": 68, ""UI/UX"": 93, ""User Research"": 73}","{""UI/UX"": 88, ""HTML/CSS"": 76, ""Wireframing"": 89}",3,91.5,215000,89.0,Group_D,"Experienced Design specialist with 13.4 years working with HTML/CSS, Prototyping, Wireframing, Design Systems, UI/UX, User Research."
CAND-0638,Infrastructure,10.0,"{""Linux"": 94, ""CI/CD"": 88, ""Terraform"": 79, ""Kubernetes"": 86}","{""Terraform"": 87, ""Prometheus"": 75, ""CI/CD"": 82}",2,69.4,183000,68.4,Group_D,"Experienced Infrastructure specialist with 10.0 years working with Linux, CI/CD, Terraform, Kubernetes."
CAND-0639,Engineering,10.7,"{""Docker"": 69, ""JavaScript"": 85, ""Python"": 96, ""AWS"": 72, ""System Design"": 69, ""GraphQL"": 86}","{""GraphQL"": 85, ""TypeScript"": 80, ""JavaScript"": 89, ""System Design"": 89}",3,72.1,189000,72.1,Group_A,"Experienced Engineering specialist with 10.7 years working with Docker, JavaScript, Python, AWS, System Design, GraphQL."
CAND-0640,Engineering,12.0,"{""React"": 81, ""Docker"": 65, ""PostgreSQL"": 80}","{""TypeScript"": 72, ""JavaScript"": 81, ""Docker"": 89, ""PostgreSQL"": 80}",2,56.8,192000,59.2,Group_D,"Experienced Engineering specialist with 12.0 years working with React, Docker, PostgreSQL."
CAND-0641,Infrastructure,10.9,"{""Python"": 69, ""Docker"": 70, ""Linux"": 86, ""Prometheus"": 67, ""Ansible"": 94}","{""Linux"": 78, ""CI/CD"": 77, ""Python"": 73, ""Prometheus"": 74, ""Terraform"": 84}",3,57.5,184000,55.1,Group_D,"Experienced Infrastructure specialist with 10.9 years working with Python, Docker, Linux, Prometheus, Ansible."
CAND-0642,Design,6.3,"{""Wireframing"": 88, ""Figma"": 97, ""Design Systems"": 96, ""User Research"": 71}","{""Figma"": 80, ""Prototyping"": 72, ""Design Systems"": 81, ""User Research"": 72}",3,62.7,154000,63.4,Group_D,"Experienced Design specialist with 6.3 years working with Wireframing, Figma, Design Systems, User Research."
CAND-0643,Product,2.6,"{""User Research"": 82, ""SaaS"": 98, ""Wireframing"": 91, ""Agile"": 61}","{""Scrum"": 86, ""Product Strategy"": 78, ""SaaS"": 86, ""User Research"": 70, ""Wireframing"": 85}",3,48.7,123000,47.8,Group_B,"Experienced Product specialist with 2.6 years working with User Research, SaaS, Wireframing, Agile."
CAND-0644,Infrastructure,4.7,"{""AWS"": 81, ""Kubernetes"": 95, ""CI/CD"": 62, ""Prometheus"": 68, ""Terraform"": 60, ""Ansible"": 96}","{""Python"": 85, ""Linux"": 82, ""Docker"": 82}",0,45.0,136000,47.4,Group_D,"Experienced Infrastructure specialist with 4.7 years working with AWS, Kubernetes, CI/CD, Prometheus, Terraform, Ansible."
CAND-0645,Infrastructure,6.1,"{""Linux"": 91, ""AWS"": 78, ""Docker"": 77, ""CI/CD"": 65, ""Ansible"": 88, ""Prometheus"": 65}","{""AWS"": 77, ""Docker"": 72, ""Kubernetes"": 75, ""Ansible"": 81, ""Linux"": 72}",4,65.7,154000,67.3,Group_A,"Experienced Infrastructure specialist with 6.1 years working with Linux, AWS, Docker, CI/CD, Ansible, Prometheus."
CAND-0646,Engineering,1.1,"{""AWS"": 97, ""Node.js"": 89, ""JavaScript"": 81}","{""Node.js"": 76, ""Docker"": 72, ""React"": 75, ""AWS"": 72, ""PostgreSQL"": 72}",2,45.0,111000,48.1,Group_B,"Experienced Engineering specialist with 1.1 years working with AWS, Node.js, JavaScript."
CAND-0647,Product,1.7,"{""Scrum"": 93, ""SaaS"": 72, ""User Research"": 90}","{""Wireframing"": 75, ""Analytics"": 85, ""User Research"": 79}",1,45.0,115000,47.0,Group_A,"Experienced Product specialist with 1.7 years working with Scrum, SaaS, User Research."
CAND-0648,Design,3.6,"{""Figma"": 76, ""UI/UX"": 69, ""HTML/CSS"": 94}","{""UI/UX"": 75, ""HTML/CSS"": 80, ""Figma"": 77, ""Design Systems"": 75, ""Prototyping"": 82}",3,53.2,131000,54.5,Group_D,"Experienced Design specialist with 3.6 years working with Figma, UI/UX, HTML/CSS."
CAND-0649,Analytics,10.0,"{""PowerBI"": 93, ""Tableau"": 60, ""Statistics"": 76, ""Python"": 78}","{""SQL"": 85, ""Data Modeling"": 81, ""Statistics"": 71}",1,45.0,173000,48.3,Group_A,"Experienced Analytics specialist with 10.0 years working with PowerBI, Tableau, Statistics, Python."
CAND-0650,Design,1.2,"{""User Research"": 98, ""Design Systems"": 64, ""Wireframing"": 96}","{""HTML/CSS"": 85, ""User Research"": 81, ""Prototyping"": 85, ""Wireframing"": 79}",2,45.0,111000,45.3,Group_B,"Experienced Design specialist with 1.2 years working with User Research, Design Systems, Wireframing."
CAND-0651,Product,9.2,"{""User Research"": 89, ""Roadmapping"": 80, ""Scrum"": 85}","{""Wireframing"": 82, ""Roadmapping"": 83, ""Product Strategy"": 70, ""User Research"": 74}",2,55.1,171000,55.0,Group_B,"Experienced Product specialist with 9.2 years working with User Research, Roadmapping, Scrum."
CAND-0652,Design,6.1,"{""Wireframing"": 73, ""HTML/CSS"": 66, ""UI/UX"": 61, ""Design Systems"": 85, ""User Research"": 90, ""Figma"": 69}","{""User Research"": 82, ""UI/UX"": 75, ""Figma"": 79, ""Prototyping"": 87}",3,63.4,153000,61.5,Group_D,"Experienced Design specialist with 6.1 years working with Wireframing, HTML/CSS, UI/UX, Design Systems, User Research, Figma."
CAND-0653,Design,7.1,"{""Prototyping"": 66, ""HTML/CSS"": 64, ""Figma"": 80, ""User Research"": 90}","{""User Research"": 83, ""UI/UX"": 85, ""HTML/CSS"": 70, ""Prototyping"": 79, ""Figma"": 90}",4,67.1,162000,67.5,Group_D,"Experienced Design specialist with 7.1 years working with Prototyping, HTML/CSS, Figma, User Research."
CAND-0654,Analytics,2.7,"{""Machine Learning"": 68, ""Tableau"": 83, ""Statistics"": 96, ""Data Modeling"": 90}","{""SQL"": 83, ""PowerBI"": 77, ""Tableau"": 76}",1,45.0,122000,47.5,Group_C,"Experienced Analytics specialist with 2.7 years working with Machine Learning, Tableau, Statistics, Data Modeling."
CAND-0655,Design,12.0,"{""Design Systems"": 96, ""User Research"": 74, ""UI/UX"": 97, ""Wireframing"": 75, ""Prototyping"": 75}","{""Design Systems"": 86, ""Prototyping"": 73, ""Figma"": 82, ""User Research"": 74}",3,74.7,199000,71.2,Group_D,"Experienced Design specialist with 12.0 years working with Design Systems, User Research, UI/UX, Wireframing, Prototyping."
CAND-0656,Design,9.4,"{""Figma"": 69, ""Prototyping"": 83, ""HTML/CSS"": 63, ""UI/UX"": 90, ""Design Systems"": 75}","{""HTML/CSS"": 81, ""Figma"": 89, ""User Research"": 85}",2,64.8,177000,66.3,Group_C,"Experienced Design specialist with 9.4 years working with Figma, Prototyping, HTML/CSS, UI/UX, Design Systems."
CAND-0657,Design,14.8,"{""Wireframing"": 78, ""HTML/CSS"": 63, ""UI/UX"": 72, ""Figma"": 93}","{""User Research"": 70, ""UI/UX"": 79, ""Prototyping"": 78, ""Design Systems"": 76, ""Wireframing"": 74}",2,50.7,209000,48.8,Group_D,"Experienced Design specialist with 14.8 years working with Wireframing, HTML/CSS, UI/UX, Figma."
CAND-0658,Engineering,6.2,"{""GraphQL"": 88, ""System Design"": 80, ""JavaScript"": 66, ""Python"": 77}","{""Python"": 75, ""TypeScript"": 88, ""GraphQL"": 74, ""JavaScript"": 80}",3,70.3,157000,67.4,Group_C,"Experienced Engineering specialist with 6.2 years working with GraphQL, System Design, JavaScript, Python."
CAND-0659,Analytics,7.7,"{""Tableau"": 87, ""Statistics"": 80, ""PowerBI"": 85, ""SQL"": 71}","{""Machine Learning"": 88, ""SQL"": 88, ""Tableau"": 71, ""Data Modeling"": 86}",2,45.8,157000,48.4,Group_B,"Experienced Analytics specialist with 7.7 years working with Tableau, Statistics, PowerBI, SQL."
CAND-0660,Design,1.9,"{""UI/UX"": 93, ""Wireframing"": 70, ""Figma"": 75}","{""Wireframing"": 80, ""User Research"": 72, ""HTML/CSS"": 83}",1,45.0,116000,43.8,Group_D,"Experienced Design specialist with 1.9 years working with UI/UX, Wireframing, Figma."
CAND-0661,Analytics,1.9,"{""Statistics"": 70, ""PowerBI"": 67, ""Python"": 76, ""SQL"": 74, ""Data Modeling"": 75, ""Machine Learning"": 63}","{""Statistics"": 77, ""Machine Learning"": 85, ""SQL"": 71, ""Data Modeling"": 71, ""Tableau"": 77}",4,66.1,125000,68.5,Group_B,"Experienced Analytics specialist with 1.9 years working with Statistics, PowerBI, Python, SQL, Data Modeling, Machine Learning."
CAND-0662,Analytics,5.5,"{""Data Modeling"": 91, ""Statistics"": 61, ""PowerBI"": 86, ""SQL"": 95, ""Tableau"": 64, ""Python"": 62}","{""Machine Learning"": 77, ""SQL"": 88, ""Python"": 85}",2,54.1,145000,56.0,Group_C,"Experienced Analytics specialist with 5.5 years working with Data Modeling, Statistics, PowerBI, SQL, Tableau, Python."
CAND-0663,Analytics,13.6,"{""PowerBI"": 78, ""Python"": 77, ""Statistics"": 95, ""SQL"": 83}","{""PowerBI"": 76, ""Python"": 80, ""Statistics"": 78, ""Tableau"": 82, ""Machine Learning"": 73}",3,66.6,207000,66.0,Group_D,"Experienced Analytics specialist with 13.6 years working with PowerBI, Python, Statistics, SQL."
CAND-0664,Analytics,14.5,"{""Python"": 73, ""Data Modeling"": 72, ""SQL"": 96, ""Machine Learning"": 79, ""Statistics"": 73, ""PowerBI"": 97}","{""Tableau"": 88, ""PowerBI"": 78, ""SQL"": 76, ""Python"": 86}",3,72.1,215000,68.4,Group_B,"Experienced Analytics specialist with 14.5 years working with Python, Data Modeling, SQL, Machine Learning, Statistics, PowerBI."
CAND-0665,Infrastructure,3.9,"{""AWS"": 90, ""Ansible"": 95, ""Terraform"": 98, ""Python"": 78, ""Docker"": 75, ""Linux"": 64}","{""Docker"": 71, ""Kubernetes"": 70, ""Linux"": 78, ""Ansible"": 70, ""Python"": 79}",4,65.7,139000,66.8,Group_B,"Experienced Infrastructure specialist with 3.9 years working with AWS, Ansible, Terraform, Python, Docker, Linux."
CAND-0666,Engineering,1.7,"{""TypeScript"": 77, ""System Design"": 86, ""AWS"": 61, ""React"": 79}","{""Node.js"": 78, ""Python"": 84, ""JavaScript"": 76}",0,45.0,115000,47.2,Group_A,"Experienced Engineering specialist with 1.7 years working with TypeScript, System Design, AWS, React."
CAND-0667,Design,3.4,"{""Figma"": 89, ""HTML/CSS"": 97, ""UI/UX"": 95}","{""User Research"": 72, ""Figma"": 74, ""Design Systems"": 76, ""Prototyping"": 72}",1,45.0,127000,45.7,Group_A,"Experienced Design specialist with 3.4 years working with Figma, HTML/CSS, UI/UX."
CAND-0668,Design,7.1,"{""Prototyping"": 77, ""UI/UX"": 78, ""Figma"": 90, ""Design Systems"": 72, ""User Research"": 77, ""Wireframing"": 61}","{""User Research"": 90, ""UI/UX"": 71, ""HTML/CSS"": 88, ""Prototyping"": 83, ""Figma"": 87}",4,75.0,165000,73.9,Group_B,"Experienced Design specialist with 7.1 years working with Prototyping, UI/UX, Figma, Design Systems, User Research, Wireframing."
CAND-0669,Engineering,5.0,"{""Docker"": 90, ""AWS"": 94, ""GraphQL"": 70}","{""AWS"": 90, ""PostgreSQL"": 81, ""JavaScript"": 83, ""GraphQL"": 75}",2,47.5,139000,47.9,Group_C,"Experienced Engineering specialist with 5.0 years working with Docker, AWS, GraphQL."
CAND-0670,Infrastructure,3.1,"{""Prometheus"": 68, ""Linux"": 81, ""CI/CD"": 82, ""Terraform"": 89, ""Kubernetes"": 88, ""Ansible"": 94}","{""CI/CD"": 89, ""Kubernetes"": 80, ""Prometheus"": 87, ""Python"": 90, ""Docker"": 75}",3,54.6,129000,55.7,Group_B,"Experienced Infrastructure specialist with 3.1 years working with Prometheus, Linux, CI/CD, Terraform, Kubernetes, Ansible."
CAND-0671,Design,2.1,"{""Figma"": 96, ""Design Systems"": 60, ""HTML/CSS"": 76, ""Wireframing"": 95, ""User Research"": 70, ""Prototyping"": 74}","{""HTML/CSS"": 81, ""User Research"": 87, ""Prototyping"": 82, ""Figma"": 86, ""UI/UX"": 82}",4,61.0,124000,60.2,Group_D,"Experienced Design specialist with 2.1 years working with Figma, Design Systems, HTML/CSS, Wireframing, User Research, Prototyping."
CAND-0672,Engineering,4.2,"{""JavaScript"": 91, ""TypeScript"": 69, ""React"": 64, ""System Design"": 79, ""Python"": 75, ""GraphQL"": 85}","{""TypeScript"": 76, ""PostgreSQL"": 70, ""Node.js"": 70, ""System Design"": 70}",2,45.0,132000,44.6,Group_A,"Experienced Engineering specialist with 4.2 years working with JavaScript, TypeScript, React, System Design, Python, GraphQL."
CAND-0673,Engineering,4.5,"{""System Design"": 60, ""AWS"": 98, ""Docker"": 79}","{""System Design"": 83, ""AWS"": 89, ""TypeScript"": 88, ""JavaScript"": 85}",2,47.4,135000,49.2,Group_D,"Experienced Engineering specialist with 4.5 years working with System Design, AWS, Docker."
CAND-0674,Engineering,8.0,"{""React"": 94, ""Python"": 66, ""GraphQL"": 87, ""System Design"": 97, ""TypeScript"": 82}","{""GraphQL"": 72, ""React"": 85, ""System Design"": 78, ""PostgreSQL"": 87, ""TypeScript"": 72}",4,67.5,168000,68.4,Group_A,"Experienced Engineering specialist with 8.0 years working with React, Python, GraphQL, System Design, TypeScript."
CAND-0675,Design,6.3,"{""UI/UX"": 79, ""Design Systems"": 95, ""Prototyping"": 88, ""Figma"": 73, ""Wireframing"": 86}","{""Figma"": 88, ""HTML/CSS"": 70, ""UI/UX"": 86}",2,59.5,153000,59.8,Group_D,"Experienced Design specialist with 6.3 years working with UI/UX, Design Systems, Prototyping, Figma, Wireframing."
CAND-0676,Infrastructure,10.8,"{""Prometheus"": 71, ""Kubernetes"": 88, ""CI/CD"": 78, ""Python"": 70, ""Ansible"": 62, ""Terraform"": 78}","{""AWS"": 72, ""Linux"": 76, ""Kubernetes"": 85, ""Prometheus"": 85, ""Docker"": 77}",2,45.0,179000,48.1,Group_B,"Experienced Infrastructure specialist with 10.8 years working with Prometheus, Kubernetes, CI/CD, Python, Ansible, Terraform."
CAND-0677,Design,1.6,"{""UI/UX"": 74, ""User Research"": 88, ""Design Systems"": 67, ""Prototyping"": 66}","{""UI/UX"": 88, ""Wireframing"": 70, ""Design Systems"": 84}",2,53.8,118000,56.3,Group_D,"Experienced Design specialist with 1.6 years working with UI/UX, User Research, Design Systems, Prototyping."
CAND-0678,Engineering,10.9,"{""PostgreSQL"": 77, ""Node.js"": 87, ""System Design"": 95, ""TypeScript"": 87, ""React"": 64}","{""Node.js"": 85, ""Python"": 82, ""AWS"": 86}",1,47.1,180000,50.8,Group_B,"Experienced Engineering specialist with 10.9 years working with PostgreSQL, Node.js, System Design, TypeScript, React."
CAND-0679,Engineering,1.3,"{""Docker"": 88, ""JavaScript"": 94, ""TypeScript"": 83}","{""Python"": 75, ""GraphQL"": 88, ""Node.js"": 83, ""System Design"": 73, ""AWS"": 87}",0,45.0,112000,44.6,Group_C,"Experienced Engineering specialist with 1.3 years working with Docker, JavaScript, TypeScript."
CAND-0680,Product,11.5,"{""Agile"": 93, ""SaaS"": 77, ""Wireframing"": 97, ""Analytics"": 93, ""User Research"": 60, ""Roadmapping"": 79}","{""User Research"": 76, ""Product Strategy"": 76, ""Roadmapping"": 85}",2,66.8,192000,64.7,Group_B,"Experienced Product specialist with 11.5 years working with Agile, SaaS, Wireframing, Analytics, User Research, Roadmapping."
CAND-0681,Design,8.7,"{""UI/UX"": 92, ""HTML/CSS"": 69, ""Wireframing"": 64}","{""Design Systems"": 77, ""Figma"": 90, ""Wireframing"": 83, ""UI/UX"": 90}",2,50.2,166000,49.5,Group_C,"Experienced Design specialist with 8.7 years working with UI/UX, HTML/CSS, Wireframing."
CAND-0682,Design,1.8,"{""Figma"": 85, ""User Research"": 88, ""Prototyping"": 98, ""Wireframing"": 74, ""Design Systems"": 68, ""UI/UX"": 90}","{""Wireframing"": 89, ""Design Systems"": 86, ""Prototyping"": 79, ""UI/UX"": 85, ""Figma"": 72}",5,76.7,128000,72.7,Group_A,"Experienced Design specialist with 1.8 years working with Figma, User Research, Prototyping, Wireframing, Design Systems, UI/UX."
CAND-0683,Analytics,2.2,"{""Data Modeling"": 77, ""Statistics"": 85, ""SQL"": 77, ""Tableau"": 89}","{""Data Modeling"": 85, ""Tableau"": 86, ""Statistics"": 85, ""Machine Learning"": 82, ""Python"": 88}",3,51.9,121000,55.3,Group_B,"Experienced Analytics specialist with 2.2 years working with Data Modeling, Statistics, SQL, Tableau."
CAND-0684,Design,5.7,"{""User Research"": 77, ""Design Systems"": 78, ""HTML/CSS"": 98, ""Figma"": 92, ""UI/UX"": 74, ""Wireframing"": 80}","{""UI/UX"": 79, ""Design Systems"": 76, ""Wireframing"": 80, ""User Research"": 86}",4,84.4,159000,81.3,Group_D,"Experienced Design specialist with 5.7 years working with User Research, Design Systems, HTML/CSS, Figma, UI/UX, Wireframing."
CAND-0685,Product,11.8,"{""Analytics"": 94, ""Product Strategy"": 95, ""User Research"": 80, ""SaaS"": 73}","{""SaaS"": 90, ""Agile"": 77, ""User Research"": 76, ""Wireframing"": 89}",2,58.6,191000,60.9,Group_B,"Experienced Product specialist with 11.8 years working with Analytics, Product Strategy, User Research, SaaS."
